seed,condition,tx_ibo_db,rx_backoff_db,mode,modulation,snr_db,delta_pd,delta_lo,delta_hi
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,0,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,0,0.003,0.0,0.007
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,0,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,0,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,0,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,0,0.003,0.0,0.007
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,0,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,frozen,bpsk,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,2,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,2,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,2,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,bpsk,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,4,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,4,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,4,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,bpsk,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,6,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,6,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,6,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,bpsk,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,8,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,8,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,8,0.001,0.0,0.003
303,tx_9_rx_0dB,9.0,0.0,frozen,bpsk,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,qpsk,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,16qam,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,frozen,32qam,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,bpsk,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,qpsk,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,16qam,10,0.0,0.0,0.0
303,tx_9_rx_0dB,9.0,0.0,recalibrated,32qam,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,-10,0.339,0.309,0.368
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,-10,0.168,0.14,0.196
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,-10,0.46,0.428,0.493
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,-10,0.432,0.4,0.465
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,-10,0.339,0.309,0.368
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,-10,0.166,0.138,0.194
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,-10,0.458,0.426,0.491
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,-10,0.427,0.395,0.459
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,-8,0.146,0.124,0.168
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,-8,0.05,0.037,0.064
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,-8,0.407,0.377,0.438
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,-8,0.421,0.39,0.452
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,-8,0.145,0.123,0.167
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,-8,0.05,0.037,0.064
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,-8,0.407,0.377,0.438
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,-8,0.418,0.386,0.45
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,-6,0.023,0.014,0.033
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,-6,0.008,0.003,0.014
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,-6,0.229,0.203,0.255
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,-6,0.25,0.221,0.279
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,-6,0.023,0.014,0.033
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,-6,0.008,0.003,0.014
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,-6,0.227,0.202,0.253
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,-6,0.25,0.221,0.279
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,-4,0.005,0.001,0.01
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,-4,0.069,0.054,0.085
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,-4,0.091,0.073,0.109
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,-4,0.005,0.001,0.01
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,-4,0.069,0.054,0.085
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,-4,0.091,0.073,0.109
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,-2,0.019,0.011,0.028
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,-2,0.015,0.008,0.023
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,-2,0.019,0.011,0.028
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,-2,0.015,0.008,0.023
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,0,0.002,0.0,0.005
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,0,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,0,0.002,0.0,0.005
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,0,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,2,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,2,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,2,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,2,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,2,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,4,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,6,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,8,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,8,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,8,0.001,0.0,0.003
303,tx_6_rx_12dB,6.0,12.0,frozen,bpsk,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,qpsk,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,16qam,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,frozen,32qam,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,bpsk,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,qpsk,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,16qam,10,0.0,0.0,0.0
303,tx_6_rx_12dB,6.0,12.0,recalibrated,32qam,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,-10,0.337,0.307,0.366
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,-10,0.162,0.134,0.189
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,-10,0.458,0.426,0.491
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,-10,0.437,0.403,0.47
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,-10,0.333,0.303,0.3610249999999999
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,-10,0.161,0.133,0.188
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,-10,0.452,0.421,0.486
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,-10,0.434,0.4,0.467
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,-8,0.149,0.127,0.171
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,-8,0.049,0.035,0.063
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,-8,0.402,0.371,0.433
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,-8,0.426,0.395,0.458
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,-8,0.147,0.125,0.169
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,-8,0.047,0.034,0.061
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,-8,0.4,0.369,0.431
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,-8,0.425,0.394,0.457
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,-6,0.023,0.014,0.033
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,-6,0.007,0.002,0.013
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,-6,0.236,0.21,0.262
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,-6,0.247,0.218975,0.276
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,-6,0.022,0.013,0.032
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,-6,0.007,0.002,0.013
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,-6,0.232,0.206,0.258
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,-6,0.244,0.216,0.273
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,-4,0.005,0.001,0.01
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,-4,0.072,0.057,0.088
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,-4,0.083,0.066,0.1
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,-4,0.005,0.001,0.01
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,-4,0.07,0.055,0.086
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,-4,0.081,0.064,0.098
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,-2,0.018,0.01,0.027
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,-2,0.015,0.008,0.023
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,-2,0.018,0.01,0.027
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,-2,0.015,0.008,0.023
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,0,0.002,0.0,0.005
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,0,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,0,0.002,0.0,0.005
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,0,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,2,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,2,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,2,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,2,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,2,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,4,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,4,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,4,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,6,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,8,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,8,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,8,0.001,0.0,0.003
303,tx_6_rx_6dB,6.0,6.0,frozen,bpsk,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,qpsk,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,16qam,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,frozen,32qam,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,bpsk,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,qpsk,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,16qam,10,0.0,0.0,0.0
303,tx_6_rx_6dB,6.0,6.0,recalibrated,32qam,10,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,-10,0.35,0.319975,0.38
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,-10,0.17,0.141,0.199
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,-10,0.449,0.417,0.483
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,-10,0.423,0.391,0.456
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,-10,0.344,0.314,0.373
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,-10,0.169,0.14,0.198
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,-10,0.446,0.414975,0.478
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,-10,0.418,0.385,0.451
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,-8,0.155,0.133,0.178
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,-8,0.06,0.045,0.075
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,-8,0.418,0.388,0.449
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,-8,0.442,0.411,0.474
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,-8,0.154,0.132,0.177
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,-8,0.06,0.045,0.076
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,-8,0.409,0.379,0.44
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,-8,0.436,0.40497500000000003,0.468
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,-6,0.027,0.017,0.038
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,-6,0.009,0.004,0.015
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,-6,0.257,0.23,0.285
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,-6,0.265,0.236,0.295
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,-6,0.026,0.016975000000000004,0.037
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,-6,0.008,0.003,0.014
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,-6,0.256,0.229,0.28402499999999986
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,-6,0.257,0.228,0.286
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,-4,0.008,0.003,0.014
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,-4,0.081,0.064,0.097
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,-4,0.099,0.08,0.118
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,-4,0.008,0.003,0.014
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,-4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,-4,0.08,0.063,0.096
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,-4,0.099,0.08,0.118
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,-2,0.019,0.011,0.028
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,-2,0.02,0.012,0.029
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,-2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,-2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,-2,0.019,0.011,0.028
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,-2,0.02,0.012,0.029
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,0,0.003,0.0,0.007
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,0,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,0,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,0,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,0,0.003,0.0,0.007
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,0,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,2,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,2,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,2,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,4,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,4,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,4,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,6,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,6,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,6,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,16qam,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,frozen,32qam,8,0.001,0.0,0.003
303,tx_6_rx_0dB,6.0,0.0,recalibrated,bpsk,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,qpsk,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,16qam,8,0.0,0.0,0.0
303,tx_6_rx_0dB,6.0,0.0,recalibrated,32qam,8,0.001,0.0,0.003
